time,chassis_x,chassis_y,chassis_z,roll_deg,pitch_deg,yaw_deg,susp_FL,susp_FR,susp_RL,susp_RR,steer_deg,steer_FL_deg,steer_FR_deg,speed_mps
1.4220,1.1861,-0.0057,1.1900,-0.002,-0.001,-0.454,0.8732,0.8721,0.9341,0.9277,0.000,0.000,0.000,1.6924
1.4240,1.1895,-0.0057,1.1899,-0.000,-0.003,-0.454,0.8732,0.8722,0.9340,0.9278,0.000,0.000,0.000,1.6949
1.4260,1.1929,-0.0058,1.1899,0.001,-0.007,-0.454,0.8732,0.8722,0.9338,0.9279,0.000,0.000,0.000,1.6975
1.4280,1.1963,-0.0058,1.1899,0.002,-0.001,-0.454,0.8733,0.8722,0.9337,0.9280,0.000,0.000,0.000,1.6999
1.4300,1.1997,-0.0058,1.1900,-0.000,0.000,-0.454,0.8733,0.8722,0.9344,0.9291,0.000,0.000,0.000,1.7022
1.4320,1.2031,-0.0058,1.1901,-0.002,0.001,-0.454,0.8733,0.8723,0.9350,0.9301,0.000,0.000,0.000,1.7068
1.4340,1.2065,-0.0058,1.1901,-0.004,0.000,-0.454,0.8733,0.8724,0.9356,0.9310,0.000,0.000,0.000,1.7110
1.4360,1.2100,-0.0059,1.1900,-0.005,-0.001,-0.454,0.8733,0.8725,0.9361,0.9318,0.000,0.000,0.000,1.7152
1.4380,1.2134,-0.0059,1.1900,-0.005,-0.004,-0.454,0.8733,0.8726,0.9365,0.9326,0.000,0.000,0.000,1.7192
1.4400,1.2169,-0.0059,1.1899,-0.008,-0.007,-0.454,0.8733,0.8727,0.9369,0.9332,0.000,0.000,0.000,1.7232
1.4420,1.2203,-0.0059,1.1899,-0.012,-0.010,-0.454,0.8733,0.8728,0.9372,0.9333,0.000,0.000,0.000,1.7270
1.4440,1.2238,-0.0059,1.1900,-0.004,-0.004,-0.454,0.8733,0.8729,0.9374,0.9331,0.000,0.000,0.000,1.7301
1.4460,1.2272,-0.0060,1.1900,0.001,0.001,-0.455,0.8733,0.8730,0.9365,0.9332,0.000,0.000,0.000,1.7329
1.4480,1.2307,-0.0060,1.1900,0.006,0.005,-0.455,0.8733,0.8730,0.9355,0.9332,0.000,0.000,0.000,1.7347
1.4500,1.2342,-0.0060,1.1900,0.003,0.002,-0.455,0.8733,0.8731,0.9344,0.9331,0.000,0.000,0.000,1.7363
1.4520,1.2377,-0.0060,1.1900,0.000,-0.000,-0.455,0.8733,0.8730,0.9333,0.9330,0.000,0.000,0.000,1.7377
1.4540,1.2411,-0.0061,1.1899,-0.002,-0.003,-0.455,0.8733,0.8729,0.9322,0.9328,0.000,0.000,0.000,1.7392
1.4560,1.2446,-0.0061,1.1900,-0.000,-0.001,-0.454,0.8734,0.8728,0.9312,0.9327,0.000,0.000,0.000,1.7405
1.4580,1.2481,-0.0061,1.1900,-0.000,-0.000,-0.454,0.8733,0.8728,0.9309,0.9331,0.000,0.000,0.000,1.7418
1.4600,1.2516,-0.0061,1.1900,-0.000,-0.000,-0.454,0.8732,0.8727,0.9306,0.9335,0.000,0.000,0.000,1.7446
1.4620,1.2551,-0.0061,1.1900,-0.000,-0.001,-0.453,0.8732,0.8727,0.9304,0.9338,0.000,0.000,0.000,1.7473
1.4640,1.2586,-0.0062,1.1900,-0.001,-0.001,-0.453,0.8732,0.8727,0.9302,0.9339,0.000,0.000,0.000,1.7499
1.4660,1.2621,-0.0062,1.1900,0.000,-0.001,-0.452,0.8732,0.8727,0.9300,0.9344,0.000,0.000,0.000,1.7524
1.4680,1.2656,-0.0062,1.1900,0.000,-0.001,-0.452,0.8733,0.8727,0.9301,0.9349,0.000,0.000,0.000,1.7554
1.4700,1.2691,-0.0062,1.1900,0.001,-0.002,-0.451,0.8733,0.8728,0.9300,0.9352,0.000,0.000,0.000,1.7585
1.4720,1.2726,-0.0063,1.1899,0.002,-0.003,-0.450,0.8733,0.8728,0.9297,0.9354,0.000,0.000,0.000,1.7613
1.4740,1.2762,-0.0063,1.1899,0.005,-0.003,-0.450,0.8734,0.8729,0.9297,0.9356,0.000,0.000,0.000,1.7638
1.4760,1.2797,-0.0063,1.1899,0.011,-0.002,-0.449,0.8734,0.8730,0.9295,0.9358,0.000,0.000,0.000,1.7666
1.4780,1.2832,-0.0063,1.1899,-0.000,-0.003,-0.448,0.8734,0.8731,0.9296,0.9358,0.000,0.000,0.000,1.7692
1.4800,1.2868,-0.0063,1.1900,-0.005,-0.003,-0.448,0.8735,0.8729,0.9294,0.9367,0.000,0.000,0.000,1.7719
1.4820,1.2903,-0.0063,1.1900,-0.009,-0.004,-0.448,0.8735,0.8728,0.9291,0.9375,0.000,0.000,0.000,1.7754
1.4840,1.2939,-0.0063,1.1900,-0.012,-0.006,-0.448,0.8735,0.8726,0.9289,0.9382,0.000,0.000,0.000,1.7786
1.4860,1.2975,-0.0063,1.1901,-0.005,-0.002,-0.448,0.8735,0.8725,0.9286,0.9388,0.000,0.000,0.000,1.7817
1.4880,1.3010,-0.0064,1.1901,0.001,0.002,-0.448,0.8735,0.8724,0.9294,0.9394,0.000,0.000,0.000,1.7848
1.4900,1.3046,-0.0064,1.1900,0.001,0.001,-0.447,0.8735,0.8722,0.9301,0.9399,0.000,0.000,0.000,1.7891
1.4920,1.3082,-0.0064,1.1900,0.002,-0.001,-0.446,0.8735,0.8722,0.9307,0.9404,0.000,0.000,0.000,1.7932
1.4940,1.3118,-0.0064,1.1900,0.003,-0.003,-0.446,0.8735,0.8722,0.9313,0.9408,0.000,0.000,0.000,1.7972
1.4960,1.3154,-0.0064,1.1900,0.001,-0.002,-0.445,0.8735,0.8722,0.9315,0.9410,0.000,0.000,0.000,1.8010
1.4980,1.3190,-0.0064,1.1900,-0.000,-0.000,-0.445,0.8735,0.8723,0.9313,0.9408,0.000,0.000,0.000,1.8043
1.5000,1.3226,-0.0064,1.1900,0.001,-0.001,-0.444,0.8736,0.8723,0.9313,0.9407,0.000,0.000,0.000,1.8067
1.5020,1.3262,-0.0064,1.1900,0.001,-0.002,-0.444,0.8736,0.8723,0.9312,0.9405,0.000,0.000,0.000,1.8093
1.5040,1.3299,-0.0064,1.1900,-0.000,-0.002,-0.443,0.8736,0.8723,0.9311,0.9402,0.075,0.075,0.075,1.8118
1.5060,1.3335,-0.0064,1.1900,-0.002,-0.003,-0.443,0.8736,0.8724,0.9309,0.9404,0.150,0.150,0.150,1.8141
1.5080,1.3371,-0.0064,1.1900,0.002,-0.002,-0.442,0.8736,0.8724,0.9307,0.9405,0.225,0.225,0.225,1.8170
1.5100,1.3408,-0.0065,1.1900,0.001,-0.002,-0.442,0.8736,0.8724,0.9310,0.9404,0.300,0.300,0.300,1.8197
1.5120,1.3444,-0.0065,1.1900,0.000,-0.001,-0.441,0.8736,0.8725,0.9311,0.9402,0.375,0.375,0.375,1.8227
1.5140,1.3480,-0.0065,1.1900,0.000,-0.001,-0.441,0.8737,0.8725,0.9310,0.9401,0.450,0.450,0.450,1.8253
1.5160,1.3517,-0.0065,1.1900,0.000,0.000,-0.440,0.8737,0.8726,0.9310,0.9399,0.525,0.525,0.525,1.8277
1.5180,1.3554,-0.0065,1.1900,-0.000,-0.001,-0.440,0.8737,0.8726,0.9307,0.9399,0.600,0.600,0.600,1.8303
1.5200,1.3590,-0.0065,1.1899,-0.002,-0.001,-0.439,0.8737,0.8727,0.9303,0.9397,0.675,0.675,0.675,1.8327
1.5220,1.3627,-0.0066,1.1900,0.000,-0.001,-0.439,0.8737,0.8727,0.9299,0.9395,0.750,0.750,0.750,1.8350
1.5240,1.3664,-0.0066,1.1900,-0.000,-0.000,-0.439,0.8738,0.8728,0.9301,0.9397,0.825,0.825,0.825,1.8371
1.5260,1.3701,-0.0066,1.1900,0.000,-0.000,-0.439,0.8739,0.8728,0.9301,0.9397,0.900,0.900,0.900,1.8402
1.5280,1.3737,-0.0066,1.1900,-0.000,-0.001,-0.439,0.8739,0.8728,0.9300,0.9395,0.975,0.975,0.975,1.8428
1.5300,1.3774,-0.0067,1.1900,-0.001,-0.002,-0.440,0.8740,0.8729,0.9298,0.9394,1.050,1.050,1.050,1.8452
1.5320,1.3811,-0.0067,1.1900,-0.001,-0.000,-0.440,0.8739,0.8729,0.9296,0.9391,1.125,1.125,1.125,1.8477
1.5340,1.3848,-0.0067,1.1900,-0.000,-0.000,-0.440,0.8739,0.8730,0.9299,0.9390,1.200,1.200,1.200,1.8499
1.5360,1.3885,-0.0068,1.1900,0.001,-0.001,-0.440,0.8740,0.8730,0.9299,0.9388,1.275,1.275,1.275,1.8527
1.5380,1.3922,-0.0068,1.1899,0.002,-0.003,-0.441,0.8740,0.8731,0.9299,0.9386,1.350,1.350,1.350,1.8552
1.5400,1.3960,-0.0068,1.1899,0.004,-0.004,-0.442,0.8741,0.8731,0.9296,0.9383,1.425,1.425,1.425,1.8575
1.5420,1.3997,-0.0069,1.1900,-0.000,-0.002,-0.443,0.8741,0.8732,0.9298,0.9379,1.500,1.500,1.500,1.8596
1.5440,1.4034,-0.0069,1.1900,0.000,-0.001,-0.444,0.8741,0.8733,0.9299,0.9382,1.575,1.575,1.575,1.8620
1.5460,1.4071,-0.0069,1.1900,-0.000,-0.001,-0.444,0.8741,0.8734,0.9297,0.9383,1.650,1.650,1.650,1.8651
1.5480,1.4109,-0.0070,1.1899,0.000,-0.003,-0.445,0.8741,0.8735,0.9294,0.9382,1.725,1.725,1.725,1.8676
1.5500,1.4146,-0.0070,1.1900,0.000,-0.001,-0.446,0.8741,0.8735,0.9291,0.9381,1.800,1.800,1.800,1.8700
1.5520,1.4183,-0.0071,1.1900,-0.001,-0.000,-0.447,0.8741,0.8736,0.9293,0.9375,1.875,1.875,1.875,1.8722
1.5540,1.4221,-0.0071,1.1900,-0.000,-0.000,-0.448,0.8742,0.8737,0.9292,0.9369,1.950,1.950,1.950,1.8743
1.5560,1.4258,-0.0071,1.1900,0.000,-0.001,-0.449,0.8742,0.8737,0.9291,0.9363,2.025,2.025,2.025,1.8762
1.5580,1.4296,-0.0072,1.1899,-0.002,-0.002,-0.451,0.8742,0.8738,0.9289,0.9357,2.100,2.100,2.100,1.8780
1.5600,1.4334,-0.0072,1.1900,0.000,-0.000,-0.452,0.8742,0.8738,0.9286,0.9355,2.175,2.175,2.175,1.8796
1.5620,1.4371,-0.0073,1.1900,0.001,0.000,-0.453,0.8742,0.8739,0.9290,0.9356,2.250,2.250,2.250,1.8817
1.5640,1.4409,-0.0073,1.1900,0.000,0.000,-0.455,0.8741,0.8739,0.9294,0.9357,2.325,2.325,2.325,1.8848
1.5660,1.4447,-0.0074,1.1900,0.000,-0.001,-0.457,0.8741,0.8740,0.9296,0.9357,2.400,2.400,2.400,1.8879
1.5680,1.4485,-0.0074,1.1899,0.001,-0.002,-0.459,0.8741,0.8740,0.9297,0.9357,2.475,2.475,2.475,1.8907
1.5700,1.4522,-0.0075,1.1899,-0.002,-0.004,-0.460,0.8741,0.8741,0.9298,0.9354,2.550,2.550,2.550,1.8934
1.5720,1.4560,-0.0075,1.1899,-0.002,-0.007,-0.462,0.8742,0.8742,0.9298,0.9348,2.625,2.625,2.625,1.8957
1.5740,1.4598,-0.0076,1.1900,0.001,-0.001,-0.464,0.8742,0.8742,0.9297,0.9341,2.700,2.700,2.700,1.8976
1.5760,1.4636,-0.0076,1.1900,-0.000,0.002,-0.466,0.8742,0.8743,0.9307,0.9344,2.775,2.775,2.775,1.8993
1.5780,1.4674,-0.0077,1.1901,-0.001,0.003,-0.468,0.8743,0.8743,0.9316,0.9346,2.850,2.850,2.850,1.9032
1.5800,1.4712,-0.0078,1.1901,-0.001,0.004,-0.471,0.8743,0.8743,0.9324,0.9347,2.925,2.925,2.925,1.9069
1.5820,1.4751,-0.0078,1.1901,-0.001,0.003,-0.473,0.8743,0.8743,0.9331,0.9348,3.000,3.000,3.000,1.9106
1.5840,1.4789,-0.0079,1.1900,-0.000,0.000,-0.476,0.8744,0.8742,0.9338,0.9348,3.075,3.075,3.075,1.9141
1.5860,1.4827,-0.0080,1.1900,-0.000,-0.001,-0.479,0.8744,0.8742,0.9345,0.9348,3.150,3.150,3.150,1.9176
1.5880,1.4866,-0.0080,1.1900,-0.000,-0.001,-0.482,0.8745,0.8743,0.9348,0.9344,3.225,3.225,3.225,1.9209
1.5900,1.4904,-0.0081,1.1900,0.001,-0.002,-0.485,0.8745,0.8743,0.9348,0.9343,3.300,3.300,3.300,1.9235
1.5920,1.4943,-0.0082,1.1899,0.001,-0.001,-0.488,0.8746,0.8744,0.9347,0.9340,3.375,3.375,3.375,1.9261
1.5940,1.4981,-0.0082,1.1899,-0.001,-0.002,-0.491,0.8746,0.8745,0.9348,0.9335,3.450,3.450,3.450,1.9283
1.5960,1.5020,-0.0083,1.1900,-0.001,-0.002,-0.495,0.8747,0.8745,0.9347,0.9332,3.525,3.525,3.525,1.9306
1.5980,1.5058,-0.0084,1.1900,0.000,-0.000,-0.499,0.8747,0.8745,0.9350,0.9328,3.600,3.600,3.600,1.9328
1.6000,1.5097,-0.0085,1.1900,0.001,0.001,-0.503,0.8748,0.8745,0.9349,0.9325,3.675,3.675,3.675,1.9353
1.6020,1.5136,-0.0086,1.1900,0.001,-0.001,-0.507,0.8748,0.8746,0.9348,0.9322,3.750,3.750,3.750,1.9376
1.6040,1.5175,-0.0087,1.1899,0.000,-0.003,-0.512,0.8749,0.8746,0.9346,0.9318,3.825,3.825,3.825,1.9396
1.6060,1.5213,-0.0087,1.1899,0.004,-0.003,-0.516,0.8749,0.8747,0.9344,0.9314,3.900,3.900,3.900,1.9417
1.6080,1.5252,-0.0088,1.1899,0.001,-0.002,-0.521,0.8749,0.8748,0.9350,0.9309,3.975,3.975,3.975,1.9436
1.6100,1.5291,-0.0089,1.1900,0.000,-0.001,-0.525,0.8750,0.8748,0.9354,0.9310,4.050,4.050,4.050,1.9462
1.6120,1.5330,-0.0090,1.1900,-0.000,0.000,-0.530,0.8751,0.8748,0.9354,0.9308,4.125,4.125,4.125,1.9494
1.6140,1.5369,-0.0091,1.1900,-0.000,-0.000,-0.535,0.8752,0.8749,0.9354,0.9305,4.200,4.200,4.200,1.9517
1.6160,1.5408,-0.0092,1.1900,0.000,-0.000,-0.540,0.8753,0.8749,0.9352,0.9302,4.275,4.275,4.275,1.9539
1.6180,1.5447,-0.0093,1.1900,0.001,-0.001,-0.545,0.8754,0.8750,0.9352,0.9301,4.350,4.350,4.350,1.9560
1.6200,1.5487,-0.0094,1.1900,-0.001,-0.002,-0.550,0.8754,0.8751,0.9350,0.9299,4.425,4.425,4.425,1.9584
1.6220,1.5526,-0.0095,1.1899,-0.001,-0.004,-0.556,0.8755,0.8752,0.9347,0.9294,4.500,4.500,4.500,1.9606
1.6240,1.5565,-0.0096,1.1900,0.003,-0.004,-0.562,0.8755,0.8753,0.9344,0.9290,4.575,4.575,4.575,1.9624
1.6260,1.5604,-0.0097,1.1900,0.003,-0.001,-0.568,0.8755,0.8752,0.9351,0.9284,4.650,4.650,4.650,1.9641
1.6280,1.5644,-0.0098,1.1900,0.004,0.001,-0.574,0.8755,0.8752,0.9357,0.9283,4.725,4.725,4.725,1.9668
1.6300,1.5683,-0.0099,1.1900,-0.000,-0.001,-0.580,0.8755,0.8752,0.9361,0.9281,4.800,4.800,4.800,1.9698
1.6320,1.5722,-0.0100,1.1900,-0.001,-0.001,-0.586,0.8756,0.8753,0.9365,0.9278,4.875,4.875,4.875,1.9726
1.6340,1.5762,-0.0101,1.1900,-0.000,-0.001,-0.592,0.8756,0.8754,0.9365,0.9276,4.950,4.950,4.950,1.9752
1.6360,1.5801,-0.0102,1.1900,-0.001,-0.002,-0.599,0.8757,0.8755,0.9364,0.9273,5.025,5.025,5.025,1.9775
1.6380,1.5841,-0.0104,1.1899,-0.005,-0.001,-0.606,0.8757,0.8755,0.9362,0.9271,5.100,5.100,5.100,1.9795
1.6400,1.5881,-0.0105,1.1899,-0.001,-0.002,-0.613,0.8758,0.8756,0.9359,0.9267,5.175,5.175,5.175,1.9817
1.6420,1.5920,-0.0106,1.1899,-0.000,-0.002,-0.620,0.8760,0.8757,0.9362,0.9266,5.250,5.250,5.250,1.9835
1.6440,1.5960,-0.0107,1.1900,-0.000,-0.001,-0.628,0.8763,0.8758,0.9362,0.9263,5.325,5.325,5.325,1.9861
1.6460,1.6000,-0.0109,1.1900,-0.000,-0.001,-0.636,0.8764,0.8758,0.9359,0.9263,5.400,5.400,5.400,1.9882
1.6480,1.6040,-0.0110,1.1900,0.000,-0.001,-0.644,0.8766,0.8759,0.9356,0.9261,5.475,5.475,5.475,1.9902
1.6500,1.6079,-0.0111,1.1900,-0.001,-0.001,-0.651,0.8767,0.8760,0.9354,0.9259,5.550,5.550,5.550,1.9921
1.6520,1.6119,-0.0113,1.1900,-0.002,-0.002,-0.659,0.8768,0.8760,0.9351,0.9259,5.625,5.625,5.625,1.9940
1.6540,1.6159,-0.0114,1.1900,-0.000,-0.001,-0.668,0.8768,0.8761,0.9347,0.9255,5.700,5.700,5.700,1.9961
1.6560,1.6199,-0.0116,1.1900,0.000,-0.000,-0.676,0.8768,0.8762,0.9348,0.9250,5.775,5.775,5.775,1.9978
1.6580,1.6239,-0.0117,1.1900,-0.000,-0.001,-0.685,0.8768,0.8763,0.9347,0.9248,5.850,5.850,5.850,1.9998
1.6600,1.6279,-0.0119,1.1900,0.000,-0.001,-0.694,0.8768,0.8764,0.9345,0.9246,5.925,5.925,5.925,2.0017
1.6620,1.6319,-0.0120,1.1900,0.002,-0.001,-0.703,0.8770,0.8765,0.9344,0.9246,6.000,6.000,6.000,2.0036
1.6640,1.6359,-0.0122,1.1900,-0.001,-0.001,-0.711,0.8770,0.8765,0.9343,0.9245,6.075,6.075,6.075,2.0059
1.6660,1.6399,-0.0123,1.1900,-0.004,-0.003,-0.720,0.8771,0.8766,0.9343,0.9240,6.150,6.150,6.150,2.0080
1.6680,1.6439,-0.0125,1.1900,-0.007,-0.005,-0.729,0.8772,0.8767,0.9342,0.9237,6.225,6.225,6.225,2.0098
1.6700,1.6480,-0.0126,1.1900,-0.004,-0.003,-0.738,0.8772,0.8767,0.9339,0.9237,6.300,6.300,6.300,2.0117
1.6720,1.6520,-0.0128,1.1900,-0.001,0.000,-0.748,0.8772,0.8768,0.9346,0.9235,6.375,6.375,6.375,2.0139
1.6740,1.6560,-0.0130,1.1900,-0.000,-0.000,-0.757,0.8772,0.8768,0.9351,0.9233,6.450,6.450,6.450,2.0167
1.6760,1.6601,-0.0131,1.1900,0.001,0.000,-0.766,0.8772,0.8770,0.9355,0.9231,6.525,6.525,6.525,2.0193
1.6780,1.6641,-0.0133,1.1900,-0.000,-0.000,-0.775,0.8773,0.8771,0.9357,0.9232,6.600,6.600,6.600,2.0217
1.6800,1.6681,-0.0135,1.1900,-0.001,0.000,-0.785,0.8774,0.8771,0.9357,0.9230,6.675,6.675,6.675,2.0243
1.6820,1.6722,-0.0136,1.1900,0.000,-0.000,-0.795,0.8775,0.8772,0.9355,0.9228,6.750,6.750,6.750,2.0265
1.6840,1.6762,-0.0138,1.1899,-0.000,-0.002,-0.805,0.8775,0.8773,0.9354,0.9227,6.825,6.825,6.825,2.0284
1.6860,1.6803,-0.0140,1.1900,-0.002,0.000,-0.816,0.8775,0.8774,0.9352,0.9227,6.900,6.900,6.900,2.0306
1.6880,1.6844,-0.0142,1.1900,-0.000,-0.000,-0.826,0.8775,0.8774,0.9356,0.9229,6.975,6.975,6.975,2.0327
1.6900,1.6884,-0.0144,1.1900,0.000,-0.001,-0.837,0.8777,0.8775,0.9358,0.9230,7.050,7.050,7.050,2.0356
1.6920,1.6925,-0.0146,1.1900,0.000,-0.000,-0.847,0.8779,0.8776,0.9359,0.9230,7.125,7.125,7.125,2.0381
1.6940,1.6966,-0.0147,1.1900,-0.000,-0.001,-0.857,0.8781,0.8777,0.9359,0.9227,7.200,7.200,7.200,2.0405
1.6960,1.7007,-0.0149,1.1899,0.000,-0.003,-0.868,0.8782,0.8778,0.9357,0.9225,7.275,7.275,7.275,2.0425
1.6980,1.7047,-0.0151,1.1899,-0.002,-0.003,-0.878,0.8783,0.8779,0.9356,0.9222,7.350,7.350,7.350,2.0444
1.7000,1.7088,-0.0153,1.1899,-0.005,-0.005,-0.889,0.8784,0.8780,0.9354,0.9225,7.425,7.425,7.425,2.0462
1.7020,1.7129,-0.0155,1.1900,-0.002,-0.001,-0.900,0.8785,0.8781,0.9352,0.9226,7.500,7.500,7.500,2.0486
1.7040,1.7170,-0.0157,1.1900,-0.000,0.001,-0.911,0.8786,0.8782,0.9358,0.9227,7.575,7.575,7.575,2.0508
1.7060,1.7211,-0.0159,1.1900,0.000,0.001,-0.921,0.8787,0.8782,0.9362,0.9227,7.650,7.650,7.650,2.0537
1.7080,1.7252,-0.0161,1.1900,-0.000,-0.000,-0.932,0.8788,0.8784,0.9366,0.9227,7.725,7.725,7.725,2.0564
1.7100,1.7293,-0.0164,1.1900,0.000,-0.002,-0.944,0.8789,0.8785,0.9369,0.9227,7.800,7.800,7.800,2.0591
1.7120,1.7335,-0.0166,1.1899,-0.000,-0.002,-0.955,0.8790,0.8785,0.9369,0.9225,7.875,7.875,7.875,2.0617
1.7140,1.7376,-0.0168,1.1900,-0.002,-0.001,-0.967,0.8791,0.8786,0.9367,0.9223,7.950,7.950,7.950,2.0639
1.7160,1.7417,-0.0170,1.1900,-0.002,-0.002,-0.979,0.8792,0.8787,0.9368,0.9221,8.025,8.025,8.025,2.0657
1.7180,1.7458,-0.0172,1.1900,-0.005,-0.003,-0.991,0.8794,0.8788,0.9367,0.9221,8.100,8.100,8.100,2.0679
1.7200,1.7500,-0.0175,1.1900,-0.000,-0.003,-1.003,0.8796,0.8789,0.9366,0.9219,8.175,8.175,8.175,2.0701
1.7220,1.7541,-0.0177,1.1900,-0.001,-0.001,-1.016,0.8796,0.8790,0.9370,0.9216,8.250,8.250,8.250,2.0721
1.7240,1.7582,-0.0179,1.1899,-0.002,-0.000,-1.028,0.8797,0.8791,0.9372,0.9217,8.325,8.325,8.325,2.0746
1.7260,1.7624,-0.0182,1.1900,0.001,-0.002,-1.041,0.8798,0.8792,0.9373,0.9216,8.400,8.400,8.400,2.0772
1.7280,1.7665,-0.0184,1.1900,-0.002,-0.002,-1.054,0.8799,0.8793,0.9369,0.9216,8.475,8.475,8.475,2.0794
1.7300,1.7707,-0.0187,1.1900,-0.003,-0.002,-1.066,0.8801,0.8795,0.9366,0.9215,8.550,8.550,8.550,2.0811
1.7320,1.7749,-0.0189,1.1900,-0.004,-0.004,-1.078,0.8802,0.8796,0.9362,0.9214,8.625,8.625,8.625,2.0829
1.7340,1.7790,-0.0192,1.1900,-0.002,-0.002,-1.091,0.8804,0.8798,0.9357,0.9215,8.700,8.700,8.700,2.0846
1.7360,1.7832,-0.0195,1.1900,-0.000,-0.000,-1.103,0.8805,0.8799,0.9359,0.9213,8.775,8.775,8.775,2.0865
1.7380,1.7874,-0.0197,1.1900,0.000,-0.000,-1.116,0.8806,0.8800,0.9360,0.9211,8.850,8.850,8.850,2.0886
1.7400,1.7915,-0.0200,1.1900,0.000,-0.002,-1.129,0.8808,0.8801,0.9360,0.9209,8.925,8.925,8.925,2.0906
1.7420,1.7957,-0.0203,1.1899,-0.002,-0.002,-1.142,0.8809,0.8802,0.9359,0.9207,9.000,9.000,9.000,2.0925
1.7440,1.7999,-0.0205,1.1900,-0.001,-0.001,-1.156,0.8811,0.8803,0.9357,0.9209,9.075,9.075,9.075,2.0943
1.7460,1.8041,-0.0208,1.1900,0.000,-0.001,-1.170,0.8812,0.8804,0.9359,0.9208,9.150,9.150,9.150,2.0965
1.7480,1.8083,-0.0211,1.1900,-0.001,-0.000,-1.183,0.8813,0.8805,0.9359,0.9207,9.225,9.225,9.225,2.0988
1.7500,1.8124,-0.0214,1.1900,-0.001,-0.001,-1.197,0.8814,0.8806,0.9357,0.9207,9.300,9.300,9.300,2.1008
1.7520,1.8166,-0.0217,1.1900,-0.000,-0.001,-1.212,0.8816,0.8807,0.9355,0.9207,9.375,9.375,9.375,2.1029
1.7540,1.8208,-0.0219,1.1900,-0.000,-0.000,-1.227,0.8817,0.8808,0.9356,0.9210,9.450,9.450,9.450,2.1048
1.7560,1.8250,-0.0222,1.1900,-0.000,-0.001,-1.241,0.8819,0.8809,0.9356,0.9211,9.525,9.525,9.525,2.1073
1.7580,1.8293,-0.0225,1.1900,-0.000,-0.002,-1.256,0.8820,0.8810,0.9356,0.9212,9.600,9.600,9.600,2.1095
1.7600,1.8335,-0.0228,1.1899,-0.000,-0.003,-1.271,0.8822,0.8811,0.9353,0.9214,9.675,9.675,9.675,2.1116
1.7620,1.8377,-0.0231,1.1899,-0.003,-0.004,-1.286,0.8824,0.8812,0.9351,0.9216,9.750,9.750,9.750,2.1137
1.7640,1.8419,-0.0234,1.1900,-0.003,-0.000,-1.301,0.8823,0.8813,0.9347,0.9212,9.825,9.825,9.825,2.1159
1.7660,1.8461,-0.0237,1.1900,-0.000,0.001,-1.317,0.8823,0.8814,0.9351,0.9209,9.900,9.900,9.900,2.1175
1.7680,1.8504,-0.0241,1.1900,0.002,0.001,-1.333,0.8824,0.8815,0.9355,0.9205,9.975,9.975,9.975,2.1196
1.7700,1.8546,-0.0244,1.1900,0.001,0.000,-1.348,0.8825,0.8816,0.9357,0.9201,10.050,10.050,10.050,2.1215
1.7720,1.8588,-0.0247,1.1899,-0.000,0.000,-1.364,0.8826,0.8818,0.9359,0.9199,10.125,10.125,10.125,2.1234
1.7740,1.8631,-0.0250,1.1900,0.002,0.001,-1.380,0.8827,0.8819,0.9360,0.9197,10.200,10.200,10.200,2.1254
1.7760,1.8673,-0.0253,1.1900,-0.000,-0.001,-1.396,0.8831,0.8821,0.9358,0.9200,10.275,10.275,10.275,2.1273
1.7780,1.8716,-0.0256,1.1899,-0.001,-0.004,-1.412,0.8834,0.8822,0.9355,0.9201,10.350,10.350,10.350,2.1292
1.7800,1.8758,-0.0259,1.1899,-0.005,-0.005,-1.428,0.8837,0.8823,0.9352,0.9201,10.425,10.425,10.425,2.1309
1.7820,1.8801,-0.0262,1.1899,-0.010,-0.007,-1.444,0.8839,0.8824,0.9349,0.9206,10.500,10.500,10.500,2.1326
1.7840,1.8843,-0.0266,1.1900,-0.005,-0.003,-1.460,0.8840,0.8824,0.9345,0.9208,10.575,10.575,10.575,2.1349
1.7860,1.8886,-0.0269,1.1900,-0.002,0.000,-1.476,0.8842,0.8825,0.9353,0.9207,10.650,10.650,10.650,2.1371
1.7880,1.8928,-0.0272,1.1900,0.000,0.002,-1.492,0.8844,0.8825,0.9358,0.9206,10.725,10.725,10.725,2.1397
1.7900,1.8971,-0.0276,1.1900,0.000,0.001,-1.508,0.8845,0.8827,0.9363,0.9204,10.800,10.800,10.800,2.1420
1.7920,1.9014,-0.0279,1.1900,0.001,-0.000,-1.525,0.8846,0.8827,0.9368,0.9202,10.875,10.875,10.875,2.1444
1.7940,1.9057,-0.0282,1.1899,-0.001,-0.002,-1.541,0.8848,0.8828,0.9371,0.9200,10.950,10.950,10.950,2.1467
1.7960,1.9100,-0.0286,1.1899,-0.001,0.000,-1.559,0.8849,0.8829,0.9373,0.9202,11.025,11.025,11.025,2.1490
1.7980,1.9142,-0.0289,1.1899,-0.001,-0.001,-1.576,0.8851,0.8829,0.9369,0.9204,11.100,11.100,11.100,2.1515
1.8000,1.9185,-0.0293,1.1899,-0.004,-0.003,-1.594,0.8852,0.8831,0.9366,0.9205,11.175,11.175,11.175,2.1537
1.8020,1.9228,-0.0296,1.1899,-0.006,-0.006,-1.612,0.8854,0.8833,0.9362,0.9203,11.250,11.250,11.250,2.1555
